entity_id,entity_name,cohort,has_wikipedia,title_matched,qid,sitelinks,pageviews_30d,method,notes
gpt5_anubha_srivastava,Anubha Srivastava,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_borys_minaiev,Borys Minaiev,gpt5_system_card_author,0,,,0,0,search,no_candidate
icpc_artem_vasilyev_2015,Artem Vasilyev,icpc_world_finals_gold,0,Artsyom Vasilyew,Q17304662,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Artsyom Vasilyew'
gpt5_cedric_whitney,Cedric Whitney,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_chen_shen,Chen Shen,gpt5_system_card_author,0,Chen Yuan (prince),Q706807,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Chen Yuan (prince)'
gpt5_ben_eggers,Ben Eggers,gpt5_system_card_author,0,Founders Fund,Q1439864,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Founders Fund'
gpt5_brendan_quinn,Brendan Quinn,gpt5_system_card_author,0,Center for Security and Emerging Technology,Q65052724,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Center for Security and Emerging Technology'
gpt5_christina_kaplan,Christina Kaplan,gpt5_system_card_author,0,Products and applications of OpenAI,Q135111627,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Products and applications of OpenAI'
gpt5_brittany_brenner,Brittany Brenner,gpt5_system_card_author,0,2022 in science,Q80719630,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='2022 in science'
gpt5_da_tang,Da Tang,gpt5_system_card_author,0,Language model benchmark,Q135269818,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Language model benchmark'
gpt5_daniel_wright,Daniel Wright,gpt5_system_card_author,0,History of artificial intelligence,Q2592244,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='History of artificial intelligence'
gpt5_derek_lim,Derek Lim,gpt5_system_card_author,0,Artificial intelligence,Q11660,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Artificial intelligence'
gpt5_colin_reid,Colin Reid,gpt5_system_card_author,0,Colin Reid,Q5145506,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
gpt5_dj_strouse,DJ Strouse,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_elaine_ya_le,Elaine Ya Le,gpt5_system_card_author,0,AI alignment,Q24882728,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI alignment'
gpt5_eri_schwartz,Eri Schwartz,gpt5_system_card_author,0,Dota 2,Q771541,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Dota 2'
gpt5_erik_ritter,Erik Ritter,gpt5_system_card_author,0,24: Live Another Day,Q15483532,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.00:hits=0:title='24: Live Another Day'
gpt5_filipe_de_avila_belbute_peres,Filipe de Avila Belbute Peres,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_gildas_chabot,Gildas Chabot,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_francis_zhang,Francis Zhang,gpt5_system_card_author,0,Reasoning model,Q131936230,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Reasoning model'
gpt5_ian_kivlichan,Ian Kivlichan,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_hanson_wang,Hanson Wang,gpt5_system_card_author,0,AI alignment,Q24882728,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI alignment'
gpt5_heather_schmidt,Heather Schmidt,gpt5_system_card_author,0,AI safety,Q116291231,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI safety'
gpt5_ilge_akkaya,Ilge Akkaya,gpt5_system_card_author,0,Products and applications of OpenAI,Q135111627,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Products and applications of OpenAI'
gpt5_jamie_kiros,Jamie Kiros,gpt5_system_card_author,0,Large language model,Q115305900,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Large language model'
gpt5_jacob_huh,Jacob Huh,gpt5_system_card_author,0,2022 in science,Q80719630,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='2022 in science'
gpt5_jay_wang,Jay Wang,gpt5_system_card_author,0,OpenAI,Q21708200,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='OpenAI'
gpt5_jerene_yang,Jerene Yang,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_jiancheng_liu,Jiancheng Liu,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_joey_flynn,Joey Flynn,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_julie_steele,Julie Steele,gpt5_system_card_author,0,Julie Steele,Q46843035,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
gpt5_jonathan_chien,Jonathan Chien,gpt5_system_card_author,0,Generative AI,Q117246174,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Generative AI'
gpt5_kamyar_salahi,Kamyar Salahi,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_joseph_mo,Joseph Mo,gpt5_system_card_author,0,Glossary of artificial intelligence,Q24950778,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Glossary of artificial intelligence'
gpt5_leah_anise,Leah Anise,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_kristen_ying,Kristen Ying,gpt5_system_card_author,0,2022 in science,Q80719630,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='2022 in science'
gpt5_larry_lv,Larry Lv,gpt5_system_card_author,0,Deaths in November 2024,Q130638769,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Deaths in November 2024'
gpt5_li_jing,Li Jing,gpt5_system_card_author,0,Sora (text-to-video model),Q124544998,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Sora (text-to-video model)'
gpt5_lucas_switzer,Lucas Switzer,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_lindsey_held,Lindsey Held,gpt5_system_card_author,0,Anthropic,Q116758847,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Anthropic'
gpt5_kenny_nguyen,Kenny Nguyen,gpt5_system_card_author,1,Kenny Nguyen,Q137212196,1,344,exact,person_exact:ov=1.00:['ai']
gpt5_manuka_stratta,Manuka Stratta,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_marvin_zhang,Marvin Zhang,gpt5_system_card_author,0,List of large language models,Q131598147,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of large language models'
gpt5_micah_carroll,Micah Carroll,gpt5_system_card_author,0,AI safety,Q116291231,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI safety'
gpt5_meghan_shah,Meghan Shah,gpt5_system_card_author,0,Founders Fund,Q1439864,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Founders Fund'
gpt5_michelle_pokrass,Michelle Pokrass,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_minnia_feng,Minnia Feng,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_nicklas_ansman,Nicklas Ansman,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_natalie_staudacher,Natalie Staudacher,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_nishant_rai,Nishant Rai,gpt5_system_card_author,0,"Tesla, Inc.",Q478214,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title='Tesla, Inc.'"
gpt5_peter_zhokhov,Peter Zhokhov,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_olivia_watkins,Olivia Watkins,gpt5_system_card_author,0,Reinforcement learning from human feedback,Q115570683,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Reinforcement learning from human feedback'
gpt5_qinghua_liu,Qinghua Liu,gpt5_system_card_author,0,AI agent,Q132451509,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI agent'
gpt5_reah_miyara,Reah Miyara,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_rohan_kshirsagar,Rohan Kshirsagar,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_sam_arnesen,Sam Arnesen,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_savannah_heon,Savannah Heon,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_shaokyi_amdo,Shaokyi Amdo,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_shreyas_krishnaswamy,Shreyas Krishnaswamy,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_spug_golden,Spug Golden,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_simon_tobin,Simon Tobin,gpt5_system_card_author,0,AI bubble,Q136196550,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='AI bubble'
gpt5_sulman_choudhry,Sulman Choudhry,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_tao_xin,Tao Xin,gpt5_system_card_author,0,Audio deepfake,Q112842146,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Audio deepfake'
gpt5_thomas_shadwell,Thomas Shadwell,gpt5_system_card_author,0,Thomas Shadwell,Q1230771,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
gpt5_tomek_korbak,Tomek Korbak,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_roy_ziv,Roy Ziv,gpt5_system_card_author,1,Roy Ziv,Q101245826,2,408,exact,person_exact:ov=1.00:['august']
gpt5_troy_peterson,Troy Peterson,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_vivek_verma,Vivek Verma,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_wenting_zhan,Wenting Zhan,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_xiangning_chen,Xiangning Chen,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_yara_khakbaz,Yara Khakbaz,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_yizhong_xiong,Yizhong Xiong,gpt5_system_card_author,0,,,0,0,search,no_candidate
gpt5_yushi_wang,Yushi Wang,gpt5_system_card_author,0,Language model benchmark,Q135269818,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Language model benchmark'
gpt5_yuanzhi_li,Yuanzhi Li,gpt5_system_card_author,0,List of large language models,Q131598147,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='List of large language models'
ioi_gennady_korotkevich,Gennady Korotkevich,ioi_gold,1,Gennady Korotkevich,Q5533363,16,7999,exact,"context_match:['olympiad', 'belarus', 'informatics']"
ioi_rumen_hristov,Rumen Hristov,ioi_gold,0,International Olympiad in Informatics,Q742584,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='International Olympiad in Informatics'
ioi_adrian_jaskoka,Adrian Jaskółka,ioi_gold,0,,,0,0,search,no_candidate
ioi_wenyu_cao,Wenyu Cao,ioi_gold,0,,,0,0,search,no_candidate
ioi_michael_cohen,Michael Cohen,ioi_gold,0,List of Ben-Gurion University of the Negev people,Q59773498,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of Ben-Gurion University of the Negev people'
ioi_david_klaska,David Klaska,ioi_gold,0,,,0,0,search,no_candidate
ioi_tsotne_tabidze,Tsotne Tabidze,ioi_gold,0,,,0,0,search,no_candidate
ioi_robin_cheng,Robin Cheng,ioi_gold,0,Computer music,Q1122550,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Computer music'
ioi_luhang_lai,Luhang Lai,ioi_gold,0,,,0,0,search,no_candidate
ioi_qiwei_feng,Qiwei Feng,ioi_gold,0,Urban computing,Q7900107,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Urban computing'
ioi_pasin_manurangsi,Pasin Manurangsi,ioi_gold,0,Parameterized approximation algorithm,Q116736583,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Parameterized approximation algorithm'
ioi_shogo_murai,Shogo Murai,ioi_gold,0,International Olympiad in Informatics,Q742584,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='International Olympiad in Informatics'
ioi_ivica_kici,Ivica Kičić,ioi_gold,0,,,0,0,search,no_candidate
ioi_hynek_jemelik,Hynek Jemelík,ioi_gold,0,,,0,0,search,no_candidate
ioi_neal_wu,Neal Wu,ioi_gold,0,Scott Wu,Q125132537,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Scott Wu'
ioi_simon_burger,Simon Bürger,ioi_gold,0,Computer network engineering,Q131388468,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Computer network engineering'
ioi_masaki_hara,Masaki Hara,ioi_gold,0,,,0,0,search,no_candidate
ioi_vladislav_haralampiev,Vladislav Haralampiev,ioi_gold,0,,,0,0,search,no_candidate
ioi_fabian_gundlach,Fabian Gundlach,ioi_gold,0,,,0,0,search,no_candidate
ioi_aurick_qiao,Aurick Qiao,ioi_gold,0,,,0,0,search,no_candidate
ioi_mikhail_pyaderkin,Mikhail Pyaderkin,ioi_gold,0,,,0,0,search,no_candidate
ioi_ting_wei_chen,Ting-Wei Chen,ioi_gold,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of datasets for machine-learning research'
ioi_raymond_kang_seng_ing,Raymond Kang Seng Ing,ioi_gold,0,,,0,0,search,no_candidate
ioi_dong_gu_kang,Dong Gu Kang,ioi_gold,0,Hanyang Women's University,Q624831,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title=""Hanyang Women's University"""
ioi_ali_babaei_chshmehahmadrezaei,Ali Babaei Chshmehahmadrezaei,ioi_gold,0,,,0,0,search,no_candidate
ioi_haoqiang_fan,Haoqiang Fan,ioi_gold,0,,,0,0,search,no_candidate
ioi_felipe_abella_cavalcante_mendonca_de_souza,Felipe Abella Cavalcante Mendonça de Souza,ioi_gold,0,,,0,0,search,no_candidate
ioi_pavel_kunyavskiy,Pavel Kunyavskiy,ioi_gold,0,,,0,0,search,no_candidate
ioi_sergey_fedorov,Sergey Fedorov,ioi_gold,0,List of Russian scientists,Q4984686,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of Russian scientists'
ioi_alexander_timin,Alexander Timin,ioi_gold,0,,,0,0,search,no_candidate
ioi_erjin_zhou,Erjin Zhou,ioi_gold,0,,,0,0,search,no_candidate
ioi_jan_kanty_milczek,Jan Kanty Milczek,ioi_gold,0,,,0,0,search,no_candidate
ioi_jui_min_lee,Jui-Min Lee,ioi_gold,0,,,0,0,search,no_candidate
ioi_zhongtian_jiang,Zhongtian Jiang,ioi_gold,0,,,0,0,search,no_candidate
ioi_ivan_katani,Ivan Katanić,ioi_gold,0,,,0,0,search,no_candidate
ioi_johnny_ho,Johnny Ho,ioi_gold,0,International Olympiad in Informatics,Q742584,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='International Olympiad in Informatics'
ioi_albert_gu,Albert Gu,ioi_gold,0,Index of robotics articles,Q6019047,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Index of robotics articles'
ioi_shih_wei_liu,Shih-Wei Liu,ioi_gold,0,Kwan-Liu Ma,Q78341157,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Kwan-Liu Ma'
ioi_eduards_kaliicenko,Eduards Kaļiņičenko,ioi_gold,0,,,0,0,search,no_candidate
ioi_baris_kaya,Bariş Kaya,ioi_gold,0,,,0,0,search,no_candidate
ioi_linh_vuong_nguyen,Linh Vuong Nguyen,ioi_gold,0,"High School for Gifted Students, VNU University of Science",Q10828960,0,0,search,"unconfirmed:name_mismatch:ov=0.00:hits=0:title='High School for Gifted Students, VNU University of Science'"
ioi_sorawit_suriyakarn,Sorawit Suriyakarn,ioi_gold,0,,,0,0,search,no_candidate
ioi_meng_huan_yu,Meng-Huan Yu,ioi_gold,0,Social media,Q202833,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Social media'
ioi_gustav_matula,Gustav Matula,ioi_gold,0,,,0,0,search,no_candidate
ioi_piotr_karol_bejda,Piotr Karol Bejda,ioi_gold,0,,,0,0,search,no_candidate
ioi_paul_kirchner,Paul Kirchner,ioi_gold,0,Informatics General,Q30642918,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Informatics General'
ioi_yuzhou_gu,Yuzhou Gu,ioi_gold,0,,,0,0,search,no_candidate
ioi_egor_suvorov,Egor Suvorov,ioi_gold,0,,,0,0,search,no_candidate
ioi_adrian_budau,Adrian Budău,ioi_gold,0,,,0,0,search,no_candidate
ioi_karol_farbi,Karol Farbiś,ioi_gold,0,,,0,0,search,no_candidate
ioi_chao_li,Chao Li,ioi_gold,0,Ting-Chao Chou,Q15070077,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Ting-Chao Chou'
ioi_maxim_akhmedov,Maxim Akhmedov,ioi_gold,0,,,0,0,search,no_candidate
ioi_peilin_zhong,Peilin Zhong,ioi_gold,0,,,0,0,search,no_candidate
ioi_mitchell_lee,Mitchell Lee,ioi_gold,0,List of computer scientists,Q2476620,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of computer scientists'
ioi_bumsoo_park,Bumsoo Park,ioi_gold,0,,,0,0,search,no_candidate
ioi_eduard_batmendijn,Eduard Batmendijn,ioi_gold,0,International Olympiad in Informatics,Q742584,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='International Olympiad in Informatics'
ioi_vlad_alexandru_gavrila,Vlad Alexandru Gavrilă,ioi_gold,0,,,0,0,search,no_candidate
ioi_yuqing_ai,Yuqing Ai,ioi_gold,0,Internet of things,Q251212,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Internet of things'
ioi_oleg_ivanov,Oleg Ivanov,ioi_gold,1,Oleg Ivanov,Q519006,30,480,exact,person_exact:ov=1.00:['russia']
ioi_saeed_ilchi_ghazan,Saeed Ilchi Ghazan,ioi_gold,0,,,0,0,search,no_candidate
ioi_marin_tomic,Marin Tomic,ioi_gold,0,Dentistry,Q12128,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Dentistry'
ioi_alexey_gordeev,Alexey Gordeev,ioi_gold,0,,,0,0,search,no_candidate
ioi_sergii_nagin,Sergii Nagin,ioi_gold,0,,,0,0,search,no_candidate
ioi_scott_wu,Scott Wu,ioi_gold,1,Scott Wu,Q125132537,2,10546,exact,"context_match:['olympiad', 'informatics', 'international']"
ioi_adam_bardashevich,Adam Bardashevich,ioi_gold,0,,,0,0,search,no_candidate
ioi_seyed_hamed_valizadehtoosi,Seyed Hamed Valizadehtoosi,ioi_gold,0,,,0,0,search,no_candidate
ioi_simon_lindholm,Simon Lindholm,ioi_gold,0,Simon Lindholm,Q125373453,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
ioi_rare_darius_buhai,Rareș Darius Buhai,ioi_gold,0,International Olympiad in Informatics,Q742584,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='International Olympiad in Informatics'
putnam_alex_lin_zhai,Alex Lin Zhai,putnam_fellow,0,,,0,0,search,no_candidate
putnam_yu_deng,Yu Deng,putnam_fellow,0,Oberwolfach Research Institute for Mathematics,Q656142,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Oberwolfach Research Institute for Mathematics'
putnam_colin_p_sandon,Colin P. Sandon,putnam_fellow,0,David Spiegelhalter,Q3709231,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='David Spiegelhalter'
putnam_bohua_zhan,Bohua Zhan,putnam_fellow,0,,,0,0,search,no_candidate
putnam_seok_hyeong_lee,Seok Hyeong Lee,putnam_fellow,0,Yi Sang,Q486028,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Yi Sang'
putnam_evan_m_odorney,Evan M. O'Dorney,putnam_fellow,0,Evan,Q5254911,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Evan'
putnam_xiaosheng_mu,Xiaosheng Mu,putnam_fellow,0,,,0,0,search,no_candidate
putnam_brian_r_lawrence,Brian R. Lawrence,putnam_fellow,0,Richard Taylor (mathematician),Q712170,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Richard Taylor (mathematician)'
putnam_eric_k_larson,Eric K. Larson,putnam_fellow,0,Number,Q11563,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Number'
putnam_benjamin_p_gunby,Benjamin P. Gunby,putnam_fellow,0,1740s,Q43970,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='1740s'
putnam_zipei_nie,Zipei Nie,putnam_fellow,0,,,0,0,search,no_candidate
putnam_mitchell_m_lee,Mitchell M. Lee,putnam_fellow,0,List of women in mathematics,Q3244218,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of women in mathematics'
putnam_samuel_s_elder,Samuel S. Elder,putnam_fellow,0,Samuel Sherer Elder,Q7412609,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
putnam_bobby_c_shen,Bobby C. Shen,putnam_fellow,0,List of women in mathematics,Q3244218,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of women in mathematics'
putnam_ravi_jagadeesan,Ravi Jagadeesan,putnam_fellow,0,David Spivak,Q63866129,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='David Spivak'
putnam_david_h_yang,David H. Yang,putnam_fellow,0,Millennium Prize Problems,Q727000,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Millennium Prize Problems'
putnam_mark_a_sellke,Mark A. Sellke,putnam_fellow,0,Rollo Davidson Prize,Q3405250,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Rollo Davidson Prize'
putnam_lingfu_zhang,Lingfu Zhang,putnam_fellow,0,May 16,Q2574,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='May 16'
putnam_yunkun_zhou,Yunkun Zhou,putnam_fellow,0,,,0,0,search,no_candidate
putnam_pakawut_jiradilok,Pakawut Jiradilok,putnam_fellow,0,,,0,0,search,no_candidate
putnam_bumsoo_kim,Bumsoo Kim,putnam_fellow,0,,,0,0,search,no_candidate
putnam_gyujin_oh,Gyujin Oh,putnam_fellow,0,,,0,0,search,no_candidate
putnam_dong_ryul_kim,Dong Ryul Kim,putnam_fellow,0,List of International Mathematical Olympiad participants,Q6574325,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of International Mathematical Olympiad participants'
putnam_daniel_spivak,Daniel Spivak,putnam_fellow,0,Pi,Q167,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Pi'
putnam_joshua_d_brakensiek,Joshua D. Brakensiek,putnam_fellow,0,Computer-assisted proof,Q1150675,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Computer-assisted proof'
putnam_thomas_e_swayze,Thomas E. Swayze,putnam_fellow,0,List of American Buddhists,Q111631691,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='List of American Buddhists'
putnam_jiyang_gao,Jiyang Gao,putnam_fellow,0,,,0,0,search,no_candidate
putnam_samuel_zbarsky,Samuel Zbarsky,putnam_fellow,0,Meanings of minor-planet names: 28001–29000,Q6803914,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Meanings of minor-planet names: 28001–29000'
