entity_id,model_id,n_obs,mean,sigma
imo_zhuo_qun_alex_song,gemini-3.1-pro,4,0.7000,0.0707
imo_zhuo_qun_alex_song,grok-4.20-think,4,0.1750,0.3031
imo_zhuo_qun_alex_song,claude-sonnet-4.6-think,4,0.7500,0.0500
imo_zhuo_qun_alex_song,gemini-2.5-pro-think,4,0.7750,0.0829
imo_zhuo_qun_alex_song,kimi-k2,4,0.1500,0.2598
imo_zhuo_qun_alex_song,grok-4,4,0.2000,0.3464
imo_zhuo_qun_alex_song,llama-4-maverick,4,0.6250,0.0433
imo_zhuo_qun_alex_song,mistral-large,4,0.1750,0.3031
imo_zhuo_qun_alex_song,glm-4-32b,4,0.0000,0.0000
imo_zhuo_qun_alex_song,llama-3.3-70b,4,0.6250,0.0433
imo_zhuo_qun_alex_song,mistral-small-24b,4,0.2500,0.2500
imo_zhuo_qun_alex_song,glm-4.7-think,4,0.5625,0.1293
imo_zhuo_qun_alex_song,gemini-3-flash-think,4,0.6500,0.0500
imo_zhuo_qun_alex_song,gpt-5.3,4,0.7000,0.0707
imo_zhuo_qun_alex_song,gpt-oss-20b-think,4,0.2000,0.3464
imo_zhuo_qun_alex_song,deepseek-v3.2-think,4,0.7250,0.1479
imo_zhuo_qun_alex_song,phi-4,4,0.4300,0.3012
imo_zhuo_qun_alex_song,llama-3.2-1b,4,0.1000,0.1732
imo_zhuo_qun_alex_song,kimi-k2.6-think,4,0.7500,0.1658
imo_how_si_yu,gpt-5.3,4,0.0000,0.0000
imo_zhuo_qun_alex_song,mistral-medium-3.1,4,0.2000,0.3464
imo_how_si_yu,gpt-5.4,4,0.1500,0.2598
imo_zhuo_qun_alex_song,deepseek-v4-flash-think,4,0.7875,0.0545
imo_zhuo_qun_alex_song,llama-3.1-8b,4,0.1225,0.2122
imo_zhuo_qun_alex_song,gemma-3-12b,4,0.7000,0.1225
imo_how_si_yu,grok-4.20-think,4,0.0000,0.0000
imo_how_si_yu,kimi-k2,4,0.0000,0.0000
imo_zhuo_qun_alex_song,gemma-4-31b,4,0.6050,0.1152
imo_how_si_yu,gemini-3-flash-think,4,0.5750,0.1479
imo_zhuo_qun_alex_song,deepseek-v4-pro-think,4,0.8625,0.0820
imo_how_si_yu,claude-sonnet-4.6-think,4,0.1250,0.2165
imo_zhuo_qun_alex_song,ernie-4.5-300b-a47b,4,0.1750,0.3031
imo_how_si_yu,claude-opus-4.6-think,4,0.4000,0.2828
imo_zhuo_qun_alex_song,glm-5.1-think,4,0.9000,0.1000
imo_zhuo_qun_alex_song,qwen3-32b-think,4,0.2200,0.1456
imo_zhuo_qun_alex_song,minimax-m2.7-think,4,0.1750,0.3031
imo_how_si_yu,mistral-large,4,0.0000,0.0000
imo_how_si_yu,gemini-3.1-pro,4,0.3750,0.3767
imo_how_si_yu,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_zhuo_qun_alex_song,qwen3-8b-think,4,0.0800,0.1386
imo_how_si_yu,llama-4-maverick,4,0.3000,0.3082
imo_how_si_yu,qwen3-32b-think,4,0.0000,0.0000
imo_how_si_yu,mistral-medium-3.1,4,0.0000,0.0000
imo_how_si_yu,llama-3.3-70b,4,0.2300,0.2317
imo_how_si_yu,glm-4-32b,4,0.1000,0.1732
imo_how_si_yu,mistral-small-24b,4,0.1000,0.1732
imo_zhuo_qun_alex_song,qwen3-235b-a22b-think,4,0.1750,0.3031
imo_how_si_yu,gemini-2.5-pro-think,4,0.7000,0.2121
imo_how_si_yu,gpt-5.5-think,4,0.5000,0.1225
imo_how_si_yu,qwen3-8b-think,4,0.0000,0.0000
imo_zhuo_qun_alex_song,gpt-5.5-think,4,0.4750,0.2773
imo_zhuo_qun_alex_song,qwen3.5-397b-a17b-think,4,0.7750,0.1639
imo_how_si_yu,llama-3.2-1b,4,0.0000,0.0000
imo_how_si_yu,phi-4,4,0.3975,0.1305
imo_how_si_yu,deepseek-v4-flash-think,4,0.3250,0.3269
imo_how_si_yu,llama-3.1-8b,4,0.1000,0.1732
imo_how_si_yu,glm-5.1-think,4,0.0000,0.0000
imo_zhuo_qun_alex_song,gemma-3-4b,4,0.4725,0.2860
imo_how_si_yu,minimax-m2.7-think,4,0.0000,0.0000
imo_how_si_yu,deepseek-v3.2-think,4,0.3950,0.2934
imo_how_si_yu,ministral-3b,4,0.0700,0.1212
imo_how_si_yu,deepseek-v4-pro-think,4,0.7250,0.1639
imo_how_si_yu,gemma-4-31b,4,0.7000,0.1871
imo_zhuo_qun_alex_song,ministral-3b,4,0.1400,0.2425
imo_how_si_yu,gpt-oss-20b-think,4,0.0000,0.0000
imo_how_si_yu,ernie-4.5-300b-a47b,4,0.1750,0.3031
imo_how_si_yu,grok-4,4,0.1500,0.2598
imo_how_si_yu,gemma-3-12b,4,0.4525,0.2340
imo_how_si_yu,qwen3.5-397b-a17b-think,4,0.0000,0.0000
imo_how_si_yu,gemma-3-4b,4,0.2150,0.2875
imo_how_si_yu,glm-4.7-think,4,0.1025,0.1073
imo_how_si_yu,kimi-k2.6-think,4,0.0000,0.0000
imo_rom_dudkiewicz,gpt-5.3,4,0.0000,0.0000
imo_rom_dudkiewicz,claude-opus-4.6-think,4,0.2500,0.4330
imo_rom_dudkiewicz,grok-4.20-think,4,0.0000,0.0000
imo_rom_dudkiewicz,kimi-k2,4,0.0000,0.0000
imo_rom_dudkiewicz,gpt-5.4,4,0.4250,0.2681
imo_rom_dudkiewicz,gemini-3.1-pro,4,0.0000,0.0000
imo_rom_dudkiewicz,claude-sonnet-4.6-think,4,0.0000,0.0000
imo_rom_dudkiewicz,gemini-3-flash-think,4,0.9500,0.0866
imo_rom_dudkiewicz,glm-4.7-think,4,0.1000,0.1732
imo_rom_dudkiewicz,llama-4-maverick,4,0.5500,0.3571
imo_rom_dudkiewicz,deepseek-v3.2-think,4,0.7000,0.4123
imo_rom_dudkiewicz,mistral-large,4,0.1250,0.2165
imo_rom_dudkiewicz,kimi-k2.6-think,4,0.0000,0.0000
imo_rom_dudkiewicz,glm-4-32b,4,0.1250,0.2165
imo_rom_dudkiewicz,qwen3-32b-think,4,0.1250,0.2165
imo_rom_dudkiewicz,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_rom_dudkiewicz,mistral-small-24b,4,0.2250,0.2278
imo_rom_dudkiewicz,llama-3.3-70b,4,0.2750,0.2773
imo_rom_dudkiewicz,mistral-medium-3.1,4,0.1500,0.2598
imo_rom_dudkiewicz,deepseek-v4-flash-think,4,0.3200,0.3150
imo_rom_dudkiewicz,gemma-4-31b,4,0.7750,0.0433
imo_rom_dudkiewicz,llama-3.2-1b,4,0.0000,0.0000
imo_rom_dudkiewicz,phi-4,4,0.2700,0.0819
imo_rom_dudkiewicz,qwen3-8b-think,4,0.0000,0.0000
imo_rom_dudkiewicz,gemini-2.5-pro-think,4,0.2550,0.2882
imo_rom_dudkiewicz,gemma-3-12b,4,0.3250,0.1099
imo_rom_dudkiewicz,glm-5.1-think,4,0.0000,0.0000
imo_rom_dudkiewicz,llama-3.1-8b,4,0.2500,0.2500
imo_rom_dudkiewicz,ernie-4.5-300b-a47b,4,0.1500,0.2598
imo_rom_dudkiewicz,gpt-5.5-think,4,0.6750,0.1479
imo_rom_dudkiewicz,ministral-3b,4,0.1000,0.1732
imo_rom_dudkiewicz,deepseek-v4-pro-think,4,0.5625,0.3698
imo_rom_dudkiewicz,minimax-m2.7-think,4,0.0000,0.0000
imo_rom_dudkiewicz,grok-4,4,0.2000,0.3464
imo_yue_ding,gpt-5.3,4,0.0000,0.0000
imo_rom_dudkiewicz,gemma-3-4b,4,0.4400,0.3644
imo_yue_ding,gpt-5.4,4,0.4500,0.2693
imo_rom_dudkiewicz,gpt-oss-20b-think,4,0.0000,0.0000
imo_yue_ding,grok-4.20-think,4,0.0000,0.0000
imo_yue_ding,kimi-k2,4,0.0000,0.0000
imo_yue_ding,gemini-3-flash-think,4,0.5250,0.1299
imo_yue_ding,claude-sonnet-4.6-think,4,0.0000,0.0000
imo_yue_ding,claude-opus-4.6-think,4,0.7000,0.2236
imo_yue_ding,glm-4.7-think,4,0.0000,0.0000
imo_yue_ding,gpt-5.5-think,4,0.4500,0.2598
imo_yue_ding,llama-4-maverick,4,0.6125,0.0893
imo_yue_ding,mistral-large,4,0.1000,0.1732
imo_yue_ding,qwen3-32b-think,4,0.2000,0.3464
imo_yue_ding,llama-3.3-70b,4,0.3500,0.2062
imo_yue_ding,glm-4-32b,4,0.1500,0.2598
imo_yue_ding,gemini-2.5-pro-think,4,0.6750,0.1090
imo_yue_ding,mistral-medium-3.1,4,0.0000,0.0000
imo_yue_ding,deepseek-v4-flash-think,4,0.6750,0.1639
imo_yue_ding,glm-5.1-think,4,0.0000,0.0000
imo_yue_ding,deepseek-v4-pro-think,4,0.6500,0.1500
imo_yue_ding,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_yue_ding,deepseek-v3.2-think,4,0.6650,0.3109
imo_yue_ding,llama-3.2-1b,4,0.1500,0.2598
imo_yue_ding,llama-3.1-8b,4,0.1000,0.1732
imo_yue_ding,qwen3-8b-think,4,0.0000,0.0000
imo_yue_ding,grok-4,4,0.1500,0.2598
imo_yue_ding,gpt-oss-20b-think,4,0.0000,0.0000
imo_yue_ding,gemma-4-31b,4,0.6000,0.1225
imo_yue_ding,ernie-4.5-300b-a47b,4,0.1000,0.1732
imo_yue_ding,ministral-3b,4,0.0700,0.1212
imo_yue_ding,phi-4,4,0.6150,0.2658
imo_yue_ding,gemma-3-4b,4,0.2900,0.4151
imo_yue_ding,gemma-3-12b,4,0.3350,0.0766
imo_yue_ding,minimax-m2.7-think,4,0.0000,0.0000
imo_yue_ding,qwen3.5-397b-a17b-think,4,0.2750,0.2947
imo_yue_ding,kimi-k2.6-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,gpt-5.4,4,0.1250,0.2165
imo_mehmet_efe_akengin,gpt-5.3,4,0.0000,0.0000
imo_rom_dudkiewicz,qwen3.5-397b-a17b-think,4,0.1000,0.1732
imo_mehmet_efe_akengin,grok-4.20-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,kimi-k2,4,0.0000,0.0000
imo_mehmet_efe_akengin,claude-opus-4.6-think,4,0.6500,0.1500
imo_mehmet_efe_akengin,gemini-3-flash-think,4,0.6750,0.2947
imo_mehmet_efe_akengin,mistral-large,4,0.1500,0.2598
imo_mehmet_efe_akengin,kimi-k2.6-think,4,0.2500,0.4330
imo_mehmet_efe_akengin,llama-4-maverick,4,0.6375,0.0960
imo_mehmet_efe_akengin,claude-sonnet-4.6-think,4,0.8250,0.1299
imo_mehmet_efe_akengin,gpt-5.5-think,4,0.4750,0.2947
imo_mehmet_efe_akengin,mistral-medium-3.1,4,0.0000,0.0000
imo_mehmet_efe_akengin,glm-4-32b,4,0.1250,0.2165
imo_mehmet_efe_akengin,glm-4.7-think,4,0.1250,0.2165
imo_mehmet_efe_akengin,gemini-3.1-pro,4,0.5250,0.3031
imo_mehmet_efe_akengin,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,gemma-4-31b,4,0.8250,0.1090
imo_mehmet_efe_akengin,grok-4,4,0.2500,0.4330
imo_mehmet_efe_akengin,deepseek-v4-pro-think,4,0.8250,0.1090
imo_mehmet_efe_akengin,llama-3.3-70b,4,0.6000,0.0707
imo_mehmet_efe_akengin,qwen3-32b-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,gemini-2.5-pro-think,4,0.8750,0.0829
imo_mehmet_efe_akengin,llama-3.2-1b,4,0.1750,0.3031
imo_mehmet_efe_akengin,qwen3-8b-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,llama-3.1-8b,4,0.3000,0.3082
imo_mehmet_efe_akengin,ernie-4.5-300b-a47b,4,0.1250,0.2165
imo_mehmet_efe_akengin,phi-4,4,0.7000,0.0707
imo_mehmet_efe_akengin,gemma-3-12b,4,0.6700,0.2252
imo_mehmet_efe_akengin,deepseek-v4-flash-think,4,0.8000,0.2000
imo_yue_ding,gemini-3.1-pro,4,0.4750,0.2861
imo_mehmet_efe_akengin,ministral-3b,4,0.2500,0.4330
imo_mehmet_efe_akengin,deepseek-v3.2-think,4,0.5250,0.3031
imo_mehmet_efe_akengin,gemma-3-4b,4,0.3200,0.2494
imo_mehmet_efe_akengin,gpt-oss-20b-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,glm-5.1-think,4,0.2100,0.2456
imo_mehmet_efe_akengin,mistral-small-24b,4,0.4250,0.2586
imo_mehmet_efe_akengin,minimax-m2.7-think,4,0.0000,0.0000
imo_mehmet_efe_akengin,qwen3.5-397b-a17b-think,4,0.2000,0.3464
imo_haoyu_wang,gpt-5.3,4,0.0000,0.0000
imo_haoyu_wang,gpt-5.4,4,0.4000,0.2345
imo_haoyu_wang,grok-4.20-think,4,0.0000,0.0000
imo_yue_ding,mistral-small-24b,4,0.2500,0.2598
imo_haoyu_wang,gemini-3-flash-think,4,0.8750,0.2165
imo_haoyu_wang,claude-opus-4.6-think,4,0.6750,0.1299
imo_haoyu_wang,claude-sonnet-4.6-think,4,0.7250,0.2947
imo_haoyu_wang,gemini-3.1-pro,4,0.0000,0.0000
imo_haoyu_wang,kimi-k2,4,0.1750,0.3031
imo_haoyu_wang,llama-4-maverick,4,0.7500,0.1803
imo_haoyu_wang,mistral-large,4,0.1000,0.1732
imo_haoyu_wang,grok-4,4,0.1750,0.3031
imo_haoyu_wang,gemini-2.5-pro-think,4,0.7750,0.1920
imo_haoyu_wang,glm-4-32b,4,0.1250,0.2165
imo_haoyu_wang,mistral-medium-3.1,4,0.0000,0.0000
imo_haoyu_wang,qwen3-32b-think,4,0.1000,0.1732
imo_haoyu_wang,qwen3-8b-think,4,0.0000,0.0000
imo_haoyu_wang,llama-3.3-70b,4,0.5000,0.1225
imo_haoyu_wang,llama-3.1-8b,4,0.1250,0.2165
imo_haoyu_wang,gpt-5.5-think,4,0.6250,0.0433
imo_haoyu_wang,phi-4,4,0.4550,0.1987
imo_haoyu_wang,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_haoyu_wang,llama-3.2-1b,4,0.1250,0.2165
imo_haoyu_wang,minimax-m2.7-think,4,0.0000,0.0000
imo_haoyu_wang,gemma-4-31b,4,0.5850,0.1992
imo_haoyu_wang,ernie-4.5-300b-a47b,4,0.1000,0.1732
imo_haoyu_wang,glm-4.7-think,4,0.0000,0.0000
imo_haoyu_wang,gemma-3-12b,4,0.4650,0.2132
imo_haoyu_wang,gemma-3-4b,4,0.1925,0.1594
imo_haoyu_wang,kimi-k2.6-think,4,0.1250,0.2165
imo_haoyu_wang,deepseek-v3.2-think,4,0.7250,0.2165
imo_haoyu_wang,glm-5.1-think,4,0.4250,0.4380
imo_haoyu_wang,deepseek-v4-flash-think,4,0.5400,0.2680
imo_haoyu_wang,gpt-oss-20b-think,4,0.0800,0.1386
imo_haoyu_wang,ministral-3b,4,0.0400,0.0693
imo_haoyu_wang,deepseek-v4-pro-think,4,0.7250,0.2165
imo_hao_wu,gpt-5.3,4,0.0000,0.0000
imo_hao_wu,gpt-5.4,4,0.5250,0.3112
imo_hao_wu,grok-4.20-think,4,0.0000,0.0000
imo_hao_wu,kimi-k2,4,0.0000,0.0000
imo_hao_wu,kimi-k2.6-think,4,0.0000,0.0000
imo_hao_wu,claude-opus-4.6-think,4,0.6500,0.2598
imo_haoyu_wang,mistral-small-24b,4,0.4750,0.2773
imo_hao_wu,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_hao_wu,qwen3-32b-think,4,0.3000,0.3000
imo_hao_wu,mistral-large,4,0.1250,0.2165
imo_hao_wu,deepseek-v4-flash-think,4,0.3000,0.3317
imo_hao_wu,gemini-3-flash-think,4,0.8500,0.1118
imo_hao_wu,gpt-5.5-think,4,0.6250,0.0433
imo_hao_wu,claude-sonnet-4.6-think,4,0.4000,0.4000
imo_hao_wu,glm-4-32b,4,0.1000,0.1732
imo_hao_wu,gemini-2.5-pro-think,4,0.7000,0.4123
imo_hao_wu,grok-4,4,0.1750,0.3031
imo_hao_wu,deepseek-v4-pro-think,4,0.9000,0.1000
imo_hao_wu,qwen3-8b-think,4,0.0000,0.0000
imo_hao_wu,gemini-3.1-pro,4,0.0000,0.0000
imo_hao_wu,llama-4-maverick,4,0.5500,0.1500
imo_haoyu_wang,qwen3.5-397b-a17b-think,4,1.0000,0.0000
imo_hao_wu,mistral-medium-3.1,4,0.0000,0.0000
imo_hao_wu,llama-3.3-70b,4,0.6500,0.0866
imo_hao_wu,deepseek-v3.2-think,4,0.7500,0.0866
imo_hao_wu,phi-4,4,0.7250,0.1920
imo_hao_wu,llama-3.2-1b,4,0.1500,0.2598
imo_hao_wu,llama-3.1-8b,4,0.1125,0.1949
imo_hao_wu,ernie-4.5-300b-a47b,4,0.2500,0.4330
imo_hao_wu,ministral-3b,4,0.0800,0.1386
imo_hao_wu,gpt-oss-20b-think,4,0.0000,0.0000
imo_hao_wu,gemma-3-4b,4,0.1600,0.1020
imo_hao_wu,gemma-3-12b,4,0.3725,0.2487
imo_hao_wu,gemma-4-31b,4,0.6650,0.0931
imo_hao_wu,glm-4.7-think,4,0.5000,0.3606
imo_hao_wu,glm-5.1-think,4,0.1500,0.2598
imo_hao_wu,mistral-small-24b,4,0.4000,0.2345
imo_hao_wu,minimax-m2.7-think,4,0.0000,0.0000
imo_hao_wu,qwen3.5-397b-a17b-think,4,0.6375,0.3798
imo_pedram_safaee,gpt-5.3,4,0.0000,0.0000
imo_pedram_safaee,gpt-5.4,4,0.2500,0.2598
imo_pedram_safaee,grok-4.20-think,4,0.0000,0.0000
imo_pedram_safaee,kimi-k2,4,0.0000,0.0000
imo_pedram_safaee,claude-sonnet-4.6-think,4,0.5500,0.3640
imo_pedram_safaee,claude-opus-4.6-think,4,0.8250,0.1785
imo_pedram_safaee,gemini-3-flash-think,4,0.9000,0.1000
imo_pedram_safaee,gemini-3.1-pro,4,0.4500,0.4555
imo_pedram_safaee,llama-4-maverick,4,0.5500,0.1118
imo_pedram_safaee,grok-4,4,0.2000,0.3464
imo_pedram_safaee,gpt-5.5-think,4,0.4500,0.2693
imo_pedram_safaee,mistral-large,4,0.0000,0.0000
imo_pedram_safaee,deepseek-v4-flash-think,4,0.6000,0.3742
imo_pedram_safaee,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_pedram_safaee,glm-4-32b,4,0.2000,0.3464
imo_pedram_safaee,deepseek-v3.2-think,4,0.6250,0.4146
imo_pedram_safaee,llama-3.3-70b,4,0.2500,0.2598
imo_pedram_safaee,qwen3-32b-think,4,0.2000,0.3464
imo_pedram_safaee,gemini-2.5-pro-think,4,0.7000,0.4123
imo_pedram_safaee,qwen3-8b-think,4,0.0000,0.0000
imo_pedram_safaee,gemma-4-31b,4,0.6475,0.0909
imo_pedram_safaee,kimi-k2.6-think,4,0.1500,0.2598
imo_pedram_safaee,mistral-small-24b,4,0.5500,0.1118
imo_pedram_safaee,phi-4,4,0.5300,0.2848
imo_pedram_safaee,llama-3.2-1b,4,0.1050,0.1819
imo_pedram_safaee,llama-3.1-8b,4,0.2500,0.2500
imo_pedram_safaee,gemma-3-12b,4,0.6150,0.2224
imo_pedram_safaee,ernie-4.5-300b-a47b,4,0.2500,0.4330
imo_pedram_safaee,deepseek-v4-pro-think,4,1.0000,0.0000
imo_pedram_safaee,gemma-3-4b,4,0.1875,0.1139
imo_pedram_safaee,mistral-medium-3.1,4,0.1750,0.3031
imo_pedram_safaee,ministral-3b,4,0.0800,0.1386
imo_pedram_safaee,glm-5.1-think,4,0.0000,0.0000
imo_pedram_safaee,gpt-oss-20b-think,4,0.1650,0.1768
imo_pedram_safaee,minimax-m2.7-think,4,0.0000,0.0000
imo_debdyuti_banerjee,gpt-5.3,4,0.1500,0.2598
imo_debdyuti_banerjee,grok-4.20-think,4,0.0000,0.0000
imo_debdyuti_banerjee,gpt-5.4,4,0.4500,0.2693
imo_debdyuti_banerjee,claude-sonnet-4.6-think,4,0.0000,0.0000
imo_debdyuti_banerjee,claude-opus-4.6-think,4,0.2500,0.4330
imo_debdyuti_banerjee,gemini-3-flash-think,4,0.8500,0.1500
imo_debdyuti_banerjee,deepseek-v3.2-think,4,0.2000,0.3464
imo_debdyuti_banerjee,kimi-k2,4,0.1500,0.2598
imo_debdyuti_banerjee,llama-4-maverick,4,0.5000,0.0707
imo_debdyuti_banerjee,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_debdyuti_banerjee,grok-4,4,0.1750,0.3031
imo_debdyuti_banerjee,mistral-large,4,0.1250,0.2165
imo_debdyuti_banerjee,gpt-5.5-think,4,0.6000,0.0000
imo_debdyuti_banerjee,qwen3-32b-think,4,0.3500,0.4093
imo_pedram_safaee,glm-4.7-think,4,0.4125,0.2701
imo_debdyuti_banerjee,mistral-medium-3.1,4,0.0000,0.0000
imo_debdyuti_banerjee,glm-4-32b,4,0.1500,0.2598
imo_debdyuti_banerjee,llama-3.3-70b,4,0.3500,0.2062
imo_debdyuti_banerjee,deepseek-v4-flash-think,4,0.6500,0.1658
imo_debdyuti_banerjee,gemini-2.5-pro-think,4,0.1925,0.2063
imo_debdyuti_banerjee,gemini-3.1-pro,4,0.5000,0.3082
imo_debdyuti_banerjee,llama-3.2-1b,4,0.1250,0.2165
imo_debdyuti_banerjee,mistral-small-24b,4,0.4500,0.0866
imo_debdyuti_banerjee,glm-4.7-think,4,0.0000,0.0000
imo_debdyuti_banerjee,gemma-4-31b,4,0.7250,0.0829
imo_debdyuti_banerjee,qwen3-8b-think,4,0.0000,0.0000
imo_debdyuti_banerjee,llama-3.1-8b,4,0.2250,0.2278
imo_debdyuti_banerjee,ernie-4.5-300b-a47b,4,0.1750,0.3031
imo_debdyuti_banerjee,phi-4,4,0.2950,0.1396
imo_debdyuti_banerjee,kimi-k2.6-think,4,0.1500,0.2598
imo_debdyuti_banerjee,ministral-3b,4,0.0600,0.1039
imo_debdyuti_banerjee,glm-5.1-think,4,0.1100,0.1179
imo_debdyuti_banerjee,gemma-3-4b,4,0.1550,0.1117
imo_debdyuti_banerjee,gpt-oss-20b-think,4,0.0000,0.0000
imo_debdyuti_banerjee,deepseek-v4-pro-think,4,0.6000,0.3742
imo_debdyuti_banerjee,gemma-3-12b,4,0.4350,0.1590
imo_pedram_safaee,qwen3.5-397b-a17b-think,4,0.2000,0.3464
imo_debdyuti_banerjee,qwen3.5-397b-a17b-think,4,0.2500,0.4330
imo_matthew_brennan,gpt-5.4,4,0.2750,0.2773
imo_matthew_brennan,gpt-5.3,4,0.0000,0.0000
imo_matthew_brennan,grok-4.20-think,4,0.0000,0.0000
imo_matthew_brennan,kimi-k2,4,0.0000,0.0000
imo_matthew_brennan,gemini-3-flash-think,4,0.8250,0.1090
imo_matthew_brennan,claude-sonnet-4.6-think,4,0.3500,0.3571
imo_matthew_brennan,claude-opus-4.6-think,4,0.7250,0.1090
imo_matthew_brennan,kimi-k2.6-think,4,0.2500,0.4330
imo_matthew_brennan,mistral-large,4,0.0000,0.0000
imo_matthew_brennan,llama-4-maverick,4,0.7500,0.1658
imo_matthew_brennan,glm-4.7-think,4,0.0000,0.0000
imo_matthew_brennan,gpt-5.5-think,4,0.4750,0.4763
imo_matthew_brennan,gemini-2.5-pro-think,4,0.7500,0.2179
imo_matthew_brennan,glm-4-32b,4,0.1750,0.3031
imo_matthew_brennan,gemini-3.1-pro,4,0.9000,0.1000
imo_matthew_brennan,mistral-medium-3.1,4,0.0000,0.0000
imo_matthew_brennan,llama-3.3-70b,4,0.5250,0.1299
imo_matthew_brennan,qwen3-8b-think,4,0.0000,0.0000
imo_matthew_brennan,llama-3.2-1b,4,0.0000,0.0000
imo_matthew_brennan,phi-4,4,0.4450,0.3226
imo_matthew_brennan,gemma-4-31b,4,0.7000,0.0707
imo_matthew_brennan,mistral-small-24b,4,0.4000,0.2550
imo_matthew_brennan,glm-5.1-think,4,0.0600,0.1039
imo_matthew_brennan,deepseek-v4-flash-think,4,0.8500,0.0866
imo_matthew_brennan,gemma-3-12b,4,0.7500,0.2179
imo_matthew_brennan,qwen3-235b-a22b-think,4,0.1500,0.2598
imo_matthew_brennan,qwen3-32b-think,4,0.5100,0.2105
imo_matthew_brennan,gemma-3-4b,4,0.1800,0.1428
imo_matthew_brennan,grok-4,4,0.2000,0.3464
imo_matthew_brennan,ernie-4.5-300b-a47b,4,0.2500,0.4330
imo_matthew_brennan,deepseek-v3.2-think,4,0.6250,0.3767
imo_matthew_brennan,llama-3.1-8b,4,0.2750,0.2947
imo_matthew_brennan,minimax-m2.7-think,4,0.0000,0.0000
imo_matthew_brennan,qwen3.5-397b-a17b-think,4,0.7500,0.1500
imo_matthew_brennan,ministral-3b,4,0.1000,0.1732
imo_matthew_brennan,gpt-oss-20b-think,4,0.0600,0.1039
imo_debdyuti_banerjee,minimax-m2.7-think,4,0.0000,0.0000
imo_matthew_brennan,deepseek-v4-pro-think,4,0.6000,0.4243
imo_hanwool_moon,gpt-5.4,4,0.3625,0.3629
imo_hanwool_moon,gpt-5.3,4,0.0000,0.0000
imo_hanwool_moon,grok-4.20-think,4,0.0000,0.0000
imo_hanwool_moon,kimi-k2,4,0.0000,0.0000
imo_hanwool_moon,claude-sonnet-4.6-think,4,0.0000,0.0000
imo_hanwool_moon,gemini-3.1-pro,4,0.0000,0.0000
imo_hanwool_moon,claude-opus-4.6-think,4,0.7500,0.2179
imo_hanwool_moon,gemini-2.5-pro-think,4,0.6750,0.4085
imo_hanwool_moon,gemini-3-flash-think,4,0.8125,0.1516
imo_hanwool_moon,deepseek-v4-pro-think,4,0.7750,0.1479
imo_hanwool_moon,qwen3-235b-a22b-think,4,0.0000,0.0000
imo_hanwool_moon,llama-3.3-70b,4,0.3500,0.2179
imo_hanwool_moon,qwen3-32b-think,4,0.0000,0.0000
imo_hanwool_moon,grok-4,4,0.1750,0.3031
imo_hanwool_moon,mistral-small-24b,4,0.3750,0.2165
imo_hanwool_moon,kimi-k2.6-think,4,0.1500,0.2598
imo_hanwool_moon,llama-4-maverick,4,0.6250,0.0829
imo_hanwool_moon,mistral-large,4,0.1500,0.2598
imo_hanwool_moon,mistral-medium-3.1,4,0.0000,0.0000
imo_hanwool_moon,gpt-5.5-think,4,0.4875,0.2880
imo_hanwool_moon,glm-4-32b,4,0.1500,0.2598
imo_hanwool_moon,llama-3.2-1b,4,0.1250,0.2165
imo_hanwool_moon,llama-3.1-8b,4,0.1750,0.3031
imo_hanwool_moon,qwen3-8b-think,4,0.0000,0.0000
imo_hanwool_moon,glm-5.1-think,4,0.0000,0.0000
imo_hanwool_moon,phi-4,4,0.6000,0.2449
imo_hanwool_moon,gpt-oss-20b-think,4,0.0000,0.0000
imo_hanwool_moon,ernie-4.5-300b-a47b,4,0.2500,0.4330
imo_hanwool_moon,minimax-m2.7-think,4,0.0000,0.0000
imo_hanwool_moon,deepseek-v4-flash-think,4,0.7250,0.1920
imo_hanwool_moon,gemma-3-4b,4,0.1975,0.1327
imo_hanwool_moon,ministral-3b,4,0.1750,0.3031
imo_hanwool_moon,glm-4.7-think,4,0.2000,0.2449
imo_hanwool_moon,deepseek-v3.2-think,4,0.7250,0.2165
imo_hanwool_moon,gemma-4-31b,4,0.7475,0.1838
imo_hanwool_moon,qwen3.5-397b-a17b-think,4,0.3300,0.4083
imo_hanwool_moon,gemma-3-12b,4,0.4450,0.2099
imo_stpan_simsa,gpt-5.3,4,0.0000,0.0000
imo_stpan_simsa,gpt-5.4,4,0.6750,0.0829
imo_stpan_simsa,grok-4.20-think,4,0.0000,0.0000
imo_stpan_simsa,claude-opus-4.6-think,4,0.4000,0.4243
imo_stpan_simsa,gemini-3-flash-think,4,0.8500,0.0866
imo_stpan_simsa,grok-4,4,0.0000,0.0000
